T, Cp, H, S
41700, 151.686424488, 2438568.64194, 372.5270354960856
41800, 150.805414955, 2453693.35566, 372.6872858986855
41900, 149.910164526, 2468729.25024, 372.84767989823763
42000, 149.001406503, 2483674.93832, 373.00820921905427
42100, 148.079865781, 2498529.10546, 373.16886562212096
42200, 147.1462582, 2513290.50926, 373.3296409090399
42300, 146.201289929, 2527957.97842, 373.490526925826
42400, 145.245656905, 2542530.41177, 373.6515155665539
42500, 144.280044301, 2557006.77716, 373.8125987768588
42600, 143.305126038, 2571386.11045, 373.97376855728936
42700, 142.321564339, 2585667.51427, 374.13501696651485
42800, 141.330009319, 2599850.15689, 374.2963361243877
42900, 140.33109861, 2613933.27096, 374.45771821486164
43000, 139.325457032, 2627916.15226, 374.61915548876914
43100, 138.313696287, 2641798.15841, 374.78064026645615
43200, 137.296414701, 2655578.70751, 374.9421649402806
43300, 136.274196989, 2669257.27683, 375.1037219769724
43400, 135.247614061, 2682833.40141, 375.26530391986006
43500, 134.217222849, 2696306.67271, 375.426903390965
43600, 133.183566178, 2709676.73715, 375.58851309296585
43700, 132.147172655, 2722943.29473, 375.7501258110351
43800, 131.108556591, 2736106.09761, 375.91173441455203
43900, 130.068217946, 2749164.94865, 376.07333185869345
44000, 129.026642305, 2762119.69999, 376.23491118590385
44100, 127.984300872, 2774970.2516, 376.3964655272523
44200, 126.941650493, 2787716.54988, 376.5579881036729
44300, 125.899133693, 2800358.58617, 376.7194722270966
44400, 124.857178742, 2812896.39536, 376.88091130147455
44500, 123.816199737, 2825330.05446, 377.0422988236988
44600, 122.776596698, 2837659.68119, 377.20362838441906
44700, 121.738755685, 2849885.43255, 377.3648936687639
44800, 120.703048936, 2862007.50348, 377.5260884569651
44900, 119.669835007, 2874026.12545, 377.68720662489045
45000, 118.639458938, 2885941.56509, 377.84824214448815
45100, 117.612252423, 2897754.1229, 378.00918908414417
45200, 116.588534001, 2909464.13186, 378.1700416089576
45300, 115.568609244, 2921071.95617, 378.33079398093673
45400, 114.552770971, 2932577.98994, 378.49144055911694
45500, 113.541299456, 2943982.65594, 378.6519757996064
45600, 112.534462652, 2955286.40434, 378.8123942555599
45700, 111.532516425, 2966489.7115, 378.972690577085
45800, 110.535704783, 2977593.07879, 379.1328595110835
45900, 109.544260121, 2988597.03137, 379.29289590103133
46000, 108.558403465, 2999502.11709, 379.4527946866971
46100, 107.578344724, 3010308.90534, 379.61255090380615
46200, 106.604282942, 3021017.98595, 379.7721596836495
46300, 105.636406551, 3031629.96812, 379.9316162526416
46400, 104.674893633, 3042145.47938, 380.09091593183007
46500, 103.719912179, 3052565.16457, 380.25005413635756
46600, 102.771620346, 3062889.68482, 380.4090263748815
46700, 101.83016672, 3073119.71659, 380.5678282489523
46800, 100.895690575, 3083255.95075, 380.72645545235065
46900, 99.9683221358, 3093299.09164, 380.88490377039096
47000, 99.0481828344, 3103249.85616, 381.04316907918775
47100, 98.1353855688, 3113108.97295, 381.20124734488996
47200, 97.230034959, 3122877.18151, 381.3591346228873
47300, 96.3322276008, 3132555.23139, 381.5168270569847
47400, 95.4420523178, 3142143.88144, 381.67432087855326
47500, 94.5595904101, 3151643.89898, 381.8316124056544
47600, 93.6849159005, 3161056.05911, 381.988698042144
47700, 92.8180957771, 3170381.14398, 382.1455742767531
47800, 91.9591902335, 3179619.94209, 382.30223768215103
47900, 91.1082529042, 3188773.24764, 382.45868491399096
48000, 90.2653310969, 3197841.85986, 382.61491270993776
48100, 89.4304660209, 3206826.58242, 382.7709178886843
48200, 88.6036930114, 3215728.22281, 382.92669734895253
48300, 87.7850417495, 3224547.59176, 383.0822480684835
48400, 86.9745364776, 3233285.5027, 383.2375671030184
48500, 86.1721962113, 3241942.77122, 383.39265158526894
48600, 85.3780349462, 3250520.21458, 383.54749872388163
48700, 84.5920618597, 3259018.65116, 383.70210580239427
48800, 83.8142815097, 3267438.90005, 383.8564701781888
48900, 83.0446940271, 3275781.78056, 384.0105892814381
49000, 82.2832953047, 3284048.11181, 384.1644606140513
49100, 81.5300771808, 3292238.71231, 384.3180817486152
49200, 80.7850276186, 3300354.39954, 384.47145032733664
49300, 80.0481308806, 3308395.9896, 384.62456406098187
49400, 79.3193676987, 3316364.29684, 384.777420727819
49500, 78.5987154391, 3324260.13351, 384.93001817256055
49600, 77.8861482633, 3332084.30943, 385.08235430530755
49700, 77.1816372837, 3339837.6317, 385.2344271004979
49800, 76.4851507155, 3347520.90437, 385.38623459585716
49900, 75.7966540234, 3355134.92818, 385.5377748913536
50000, 75.1161100646, 3362680.50027, 385.68904614815926
